Sample	äwê∂é¿å±3TM_NaOH	
74.59	4715	403.2575347
74.6	4398	401.6938786
74.61	3869	399.0844966
74.62	3350	396.5244414
74.63	2915	394.3787303
74.64	2646	393.0518424
74.65	2454	392.1047699
74.66	2289	391.2908795
74.67	2179	390.7482859
74.68	2134	390.5263158
74.69	2087	390.2944803
74.7	2055	390.1366349
74.71	2084	390.2796823
74.72	2122	390.4671238
74.73	2158	390.6446998
74.74	2233	391.01465
74.75	2329	391.4881863
74.76	2470	392.1836926
74.77	2661	393.1258324
74.78	2875	394.1814236
74.79	3118	395.3800622
74.8	3250	396.0311745
74.81	3228	395.9226557
74.82	3093	395.2567454
74.83	2856	394.0877029
74.84	2630	392.9729196
74.85	2477	392.2182213
74.86	2308	391.3846002
74.87	2164	390.6742959
74.88	2109	390.4029991
74.89	2068	390.2007596
74.9	2012	389.9245302
74.91	1995	389.8406748
74.92	1991	389.8209441
74.93	1963	389.6828294
74.94	1933	389.5348493
74.95	1923	389.4855226
74.96	1928	389.510186
74.97	1896	389.3523406
74.98	1915	389.4460613
74.99	1953	389.6335027
75	1916	389.4509939
75.01	1869	389.2191585
75.02	1878	389.2635525
75.03	1884	389.2931485
75.04	1860	389.1747645
75.05	1851	389.1303704
75.06	1836	389.0563804
75.07	1846	389.1057071
75.08	1859	389.1698318
75.09	1861	389.1796971
75.1	1885	389.2980812
75.11	1892	389.3326099
75.12	1869	389.2191585
75.13	1850	389.1254378
75.14	1876	389.2536872
75.15	1857	389.1599665
75.16	1804	388.898535
75.17	1841	389.0810438
75.18	1892	389.3326099
75.19	1868	389.2142258
75.2	1824	388.9971884
75.21	1854	389.1451685
75.22	1873	389.2388892
75.23	1863	389.1895625
75.24	1880	389.2734178
75.25	1882	389.2832832
75.26	1870	389.2240912
75.27	1845	389.1007744
75.28	1819	388.972525
75.29	1853	389.1402358
75.3	1862	389.1846298
75.31	1860	389.1747645
75.32	1883	389.2882159
75.33	1866	389.2043605
75.34	1852	389.1353031
75.35	1880	389.2734178
75.36	1878	389.2635525
75.37	1862	389.1846298
75.38	1868	389.2142258
75.39	1878	389.2635525
75.4	1867	389.2092931
75.41	1867	389.2092931
75.42	1881	389.2783505
75.43	1901	389.3770039
75.44	1902	389.3819366
75.45	1901	389.3770039
75.46	1899	389.3671386
75.47	1915	389.4460613
75.48	1919	389.4657919
75.49	1914	389.4411286
75.5	1932	389.5299166
75.51	1972	389.7272234
75.52	2061	390.1662309
75.53	2112	390.4177971
75.54	2149	390.6003058
75.55	2295	391.3204755
75.56	2503	392.3464707
75.57	2666	393.1504957
75.58	2836	393.9890495
75.59	2948	394.5415084
75.6	2940	394.5020471
75.61	2876	394.1863562
75.62	2711	393.3724658
75.63	2469	392.1787599
75.64	2322	391.4536576
75.65	2221	390.955458
75.66	2128	390.4967198
75.67	2050	390.1119716
75.68	1995	389.8406748
75.69	1930	389.5200513
75.7	1898	389.3622059
75.71	1926	389.5003206
75.72	1965	389.6926947
75.73	1977	389.7518867
75.74	1961	389.672964
75.75	1980	389.7666848
75.76	2049	390.1070389
75.77	2153	390.6200365
75.78	2227	390.985054
75.79	2265	391.1724954
75.8	2300	391.3451389
75.81	2428	391.9765205
75.82	2426	391.9666552
75.83	2332	391.5029843
75.84	2292	391.3056775
75.85	2201	390.8568046
75.86	2118	390.4473931
75.87	2067	390.195827
75.88	2020	389.9639915
75.89	1969	389.7124254
75.9	1931	389.524984
75.91	1893	389.3375425
75.92	1868	389.2142258
75.93	1879	389.2684852
75.94	1873	389.2388892
75.95	1868	389.2142258
75.96	1872	389.2339565
75.97	1892	389.3326099
75.98	1872	389.2339565
75.99	1838	389.0662457
76	1838	389.0662457
76.01	1855	389.1501011
76.02	1848	389.1155724
76.03	1841	389.0810438
76.04	1828	389.0169191
76.05	1806	388.9084003
76.06	1802	388.8886697
76.07	1826	389.0070537
76.08	1822	388.987323
76.09	1846	389.1057071
76.1	1860	389.1747645
76.11	1842	389.0859764
76.12	1843	389.0909091
76.13	1873	389.2388892
76.14	1922	389.4805899
76.15	1875	389.2487545
76.16	1828	389.0169191
76.17	1820	388.9774577
76.18	1794	388.8492083
76.19	1790	388.8294776
76.2	1828	389.0169191
76.21	1828	389.0169191
76.22	1827	389.0119864
76.23	1891	389.3276772
76.24	1892	389.3326099
76.25	1830	389.0267844
76.26	1840	389.0761111
76.27	1841	389.0810438
76.28	1852	389.1353031
76.29	1847	389.1106398
76.3	1824	388.9971884
76.31	1789	388.824545
76.32	1805	388.9034677
76.33	1822	388.987323
76.34	1816	388.957727
76.35	1799	388.8738717
76.36	1801	388.883737
76.37	1786	388.809747
76.38	1804	388.898535
76.39	1818	388.9675924
76.4	1824	388.9971884
76.41	1853	389.1402358
76.42	1861	389.1796971
76.43	1817	388.9626597
76.44	1803	388.8936023
76.45	1828	389.0169191
76.46	1840	389.0761111
76.47	1848	389.1155724
76.48	1859	389.1698318
76.49	1863	389.1895625
76.5	1873	389.2388892
76.51	1876	389.2536872
76.52	1832	389.0366497
76.53	1808	388.9182657
76.54	1841	389.0810438
76.55	1862	389.1846298
76.56	1871	389.2290238
76.57	1855	389.1501011
76.58	1818	388.9675924
76.59	1764	388.7012282
76.6	1772	388.7406896
76.61	1808	388.9182657
76.62	1801	388.883737
76.63	1838	389.0662457
76.64	1846	389.1057071
76.65	1809	388.9231983
76.66	1836	389.0563804
76.67	1904	389.3918019
76.68	1844	389.0958418
76.69	1798	388.868939
76.7	1768	388.7209589
76.71	1815	388.9527944
76.72	1839	389.0711784
76.73	1816	388.957727
76.74	1796	388.8590736
76.75	1805	388.9034677
76.76	1805	388.9034677
76.77	1793	388.8442756
76.78	1796	388.8590736
76.79	1807	388.913333
76.8	1815	388.9527944
76.81	1860	389.1747645
76.82	1867	389.2092931
76.83	1895	389.3474079
76.84	1851	389.1303704
76.85	1832	389.0366497
76.86	1858	389.1648991
76.87	1820	388.9774577
76.88	1840	389.0761111
76.89	1837	389.0613131
76.9	1823	388.9922557
76.91	1797	388.8640063
76.92	1813	388.942929
76.93	1848	389.1155724
76.94	1855	389.1501011
76.95	1806	388.9084003
76.96	1786	388.809747
76.97	1797	388.8640063
76.98	1851	389.1303704
76.99	1868	389.2142258
77	1852	389.1353031
77.01	1861	389.1796971
77.02	1892	389.3326099
77.03	1845	389.1007744
77.04	1818	388.9675924
77.05	1861	389.1796971
77.06	1845	389.1007744
77.07	1832	389.0366497
77.08	1823	388.9922557
77.09	1831	389.0317171
77.1	1809	388.9231983
77.11	1816	388.957727
77.12	1813	388.942929
77.13	1815	388.9527944
77.14	1824	388.9971884
77.15	1851	389.1303704
77.16	1849	389.1205051
77.17	1858	389.1648991
77.18	1885	389.2980812
77.19	1912	389.4312633
77.2	1870	389.2240912
77.21	1840	389.0761111
77.22	1840	389.0761111
77.23	1842	389.0859764
77.24	1878	389.2635525
77.25	1881	389.2783505
77.26	1908	389.4115326
77.27	1898	389.3622059
77.28	1860	389.1747645
77.29	1873	389.2388892
77.3	1910	389.4213979
77.31	1961	389.672964
77.32	1913	389.4361959
77.33	1867	389.2092931
77.34	1854	389.1451685
77.35	1848	389.1155724
77.36	1845	389.1007744
77.37	1834	389.0465151
77.38	1862	389.1846298
77.39	1885	389.2980812
77.4	1866	389.2043605
77.41	1888	389.3128792
77.42	1895	389.3474079
77.43	1896	389.3523406
77.44	1879	389.2684852
77.45	1886	389.3030139
77.46	1890	389.3227445
77.47	1913	389.4361959
77.48	1863	389.1895625
77.49	1843	389.0909091
77.5	1860	389.1747645
77.51	1886	389.3030139
77.52	1907	389.4065999
77.53	1904	389.3918019
77.54	1860	389.1747645
77.55	1857	389.1599665
77.56	1843	389.0909091
77.57	1867	389.2092931
77.58	1893	389.3375425
77.59	1912	389.4312633
77.6	1887	389.3079465
77.61	1824	388.9971884
77.62	1831	389.0317171
77.63	1856	389.1550338
77.64	1822	388.987323
77.65	1853	389.1402358
77.66	1859	389.1698318
77.67	1797	388.8640063
77.68	1834	389.0465151
77.69	1835	389.0514477
77.7	1821	388.9823904
77.71	1871	389.2290238
77.72	1845	389.1007744
77.73	1824	388.9971884
77.74	1826	389.0070537
77.75	1789	388.824545
77.76	1833	389.0415824
77.77	1852	389.1353031
77.78	1860	389.1747645
77.79	1862	389.1846298
77.8	1846	389.1057071
77.81	1824	388.9971884
77.82	1834	389.0465151
77.83	1867	389.2092931
77.84	1868	389.2142258
77.85	1838	389.0662457
77.86	1834	389.0465151
77.87	1832	389.0366497
77.88	1866	389.2043605
77.89	1882	389.2832832
77.9	1866	389.2043605
77.91	1841	389.0810438
77.92	1817	388.9626597
77.93	1826	389.0070537
77.94	1826	389.0070537
77.95	1843	389.0909091
77.96	1851	389.1303704
77.97	1817	388.9626597
77.98	1840	389.0761111
77.99	1850	389.1254378
78	1833	389.0415824
78.01	1861	389.1796971
78.02	1822	388.987323
78.03	1839	389.0711784
78.04	1836	389.0563804
78.05	1852	389.1353031
78.06	1898	389.3622059
78.07	1844	389.0958418
78.08	1807	388.913333
78.09	1798	388.868939
78.1	1803	388.8936023
78.11	1832	389.0366497
78.12	1791	388.8344103
78.13	1834	389.0465151
78.14	1799	388.8738717
78.15	1827	389.0119864
78.16	1857	389.1599665
78.17	1806	388.9084003
78.18	1829	389.0218517
78.19	1840	389.0761111
78.2	1850	389.1254378
78.21	1852	389.1353031
78.22	1788	388.8196123
78.23	1767	388.7160262
78.24	1807	388.913333
78.25	1847	389.1106398
78.26	1858	389.1648991
78.27	1849	389.1205051
78.28	1834	389.0465151
78.29	1855	389.1501011
78.3	1888	389.3128792
78.31	1864	389.1944951
78.32	1840	389.0761111
78.33	1831	389.0317171
78.34	1806	388.9084003
78.35	1860	389.1747645
78.36	1850	389.1254378
78.37	1839	389.0711784
78.38	1832	389.0366497
78.39	1775	388.7554876
78.4	1833	389.0415824
78.41	1898	389.3622059
78.42	1908	389.4115326
78.43	1880	389.2734178
78.44	1878	389.2635525
78.45	1857	389.1599665
78.46	1846	389.1057071
78.47	1855	389.1501011
78.48	1838	389.0662457
78.49	1840	389.0761111
78.5	1847	389.1106398
78.51	1823	388.9922557
78.52	1833	389.0415824
78.53	1842	389.0859764
78.54	1867	389.2092931
78.55	1821	388.9823904
78.56	1781	388.7850836
78.57	1812	388.9379963
78.58	1827	389.0119864
78.59	1844	389.0958418
78.6	1859	389.1698318
78.61	1864	389.1944951
78.62	1854	389.1451685
78.63	1877	389.2586198
78.64	1838	389.0662457
78.65	1816	388.957727
78.66	1850	389.1254378
78.67	1833	389.0415824
78.68	1822	388.987323
78.69	1861	389.1796971
78.7	1893	389.3375425
78.71	1902	389.3819366
78.72	1882	389.2832832
78.73	1824	388.9971884
78.74	1811	388.9330637
78.75	1873	389.2388892
78.76	1870	389.2240912
78.77	1872	389.2339565
78.78	1870	389.2240912
78.79	1858	389.1648991
78.8	1880	389.2734178
78.81	1897	389.3572732
78.82	1814	388.9478617
78.83	1780	388.7801509
78.84	1804	388.898535
78.85	1822	388.987323
78.86	1822	388.987323
78.87	1814	388.9478617
78.88	1825	389.002121
78.89	1823	388.9922557
78.9	1844	389.0958418
78.91	1882	389.2832832
78.92	1845	389.1007744
78.93	1840	389.0761111
78.94	1872	389.2339565
78.95	1820	388.9774577
78.96	1908	389.4115326
78.97	1854	389.1451685
78.98	1816	388.957727
78.99	1832	389.0366497
79	1871	389.2290238
79.01	1890	389.3227445
79.02	1871	389.2290238
79.03	1809	388.9231983
79.04	1833	389.0415824
79.05	1847	389.1106398
79.06	1845	389.1007744
79.07	1861	389.1796971
79.08	1903	389.3868692
79.09	1847	389.1106398
79.1	1813	388.942929
79.11	1829	389.0218517
79.12	1817	388.9626597
79.13	1882	389.2832832
79.14	1843	389.0909091
79.15	1860	389.1747645
79.16	1839	389.0711784
79.17	1843	389.0909091
79.18	1841	389.0810438
79.19	1818	388.9675924
79.2	1844	389.0958418
79.21	1906	389.4016672
79.22	1913	389.4361959
79.23	1937	389.55458
79.24	1914	389.4411286
79.25	1943	389.584176
79.26	1910	389.4213979
79.27	1845	389.1007744
79.28	1831	389.0317171
79.29	1855	389.1501011
79.3	1864	389.1944951
79.31	1809	388.9231983
79.32	1848	389.1155724
79.33	1892	389.3326099
79.34	1916	389.4509939
79.35	1922	389.4805899
79.36	1880	389.2734178
79.37	1868	389.2142258
79.38	1860	389.1747645
79.39	1925	389.495388
79.4	1942	389.5792433
79.41	1895	389.3474079
79.42	1856	389.1550338
79.43	1840	389.0761111
79.44	1867	389.2092931
79.45	1890	389.3227445
79.46	1882	389.2832832
79.47	1924	389.4904553
79.48	1907	389.4065999
79.49	1916	389.4509939
79.5	1887	389.3079465
79.51	1957	389.6532334
79.52	1986	389.7962808
79.53	2037	390.0478469
79.54	2112	390.4177971
79.55	2194	390.8222759
79.56	2415	391.9123958
79.57	2603	392.8397376
79.58	2695	393.2935431
79.59	2825	393.9347901
79.6	2997	394.7832092
79.61	2981	394.7042865
79.62	2810	393.8608001
79.63	2581	392.7312189
79.64	2435	392.0110492
79.65	2235	391.0245154
79.66	2168	390.6940265
79.67	2119	390.4523258
79.68	2077	390.2451537
79.69	1980	389.7666848
79.7	1947	389.6039067
79.71	1963	389.6828294
79.72	1969	389.7124254
79.73	2009	389.9097322
79.74	2006	389.8949341
79.75	1972	389.7272234
79.76	2019	389.9590588
79.77	2074	390.2303556
79.78	2101	390.3635377
79.79	2202	390.8617373
79.8	2193	390.8173433
79.81	2313	391.4092636
79.82	2359	391.6361663
79.83	2390	391.7890791
79.84	2367	391.6756277
79.85	2399	391.8334731
79.86	2311	391.3993982
79.87	2209	390.896266
79.88	2124	390.4769891
79.89	2072	390.2204903
79.9	2027	389.9985202
79.91	1981	389.7716174
79.92	1888	389.3128792
79.93	1939	389.5644453
79.94	1937	389.55458
79.95	1910	389.4213979
79.96	1945	389.5940413
79.97	1945	389.5940413
79.98	1945	389.5940413
79.99	1945	389.5940413
80	1945	389.5940413
